mal_id,title_default,title_japanese,score,rank,popularity,season,year,genres
56368,Robocar Poli: Song Song Museum,로보카폴리 쏭쏭뮤지엄,,18076.0,23544,summer,2020.0,Comedy
56412,Papa Dog,파파독,,17674.0,25186,winter,2016.0,"Comedy, Fantasy"
56413,Papa Dog Season 2,파파독 시즌 2,,17675.0,25210,summer,2018.0,"Comedy, Fantasy"
56414,Papa Dog Season 2 Part 2,파파독 시즌 2 2부,,17676.0,25079,spring,2019.0,"Comedy, Fantasy"
56468,Oni Sara,オニサラ,,17542.0,24978,summer,2019.0,Supernatural
56499,Mikocchaken.,巫女っちゃけん。,,16952.0,24993,winter,2018.0,Comedy
56989,DinoCore Season 2,다이노코어 시즌 2,,19559.0,24365,spring,2017.0,Action
56990,DinoCore Season 3,다이노코어 시즌 3,,19560.0,24547,fall,2017.0,Action
56991,DinoCore Evolution,다이노코어 에볼루션,,19557.0,24664,spring,2018.0,Action
56992,DinoCore Evolution Part 2,다이노코어 에볼루션 파트2,,19558.0,24546,fall,2018.0,Action
57119,Miniforce X,미니특공대 X,,16989.0,23317,spring,2018.0,Action
57120,Miniforce X Part 2,미니특공대 X 파트 2,,16991.0,23300,winter,2019.0,Action
57125,Miniforce: Super Dino Power Part 2,미니특공대 슈퍼공룡파워 파트 2,,16997.0,23687,summer,2020.0,Action
57336,Mythteria,미스테리야,,17213.0,24999,summer,2019.0,Adventure
58899,Zhongxiao Zhi Bang Bang da,中小治棒棒哒,,15666.0,26952,summer,2020.0,
58932,Grami's Circus Show 2nd Season,그라미의 서커스쇼 2,,20130.0,27013,,,Comedy
58940,Tomoncar,토몬카,,14326.0,27020,,,Comedy
58949,Tish Tash,티시태시,,14280.0,26946,fall,2020.0,Adventure
58959,Pipilu Anquan Tegong Dui 1st Season Part 2,피피루 안전특공대 2부,,17750.0,26966,summer,2019.0,Action
59141,Tobot V: Swag's Secret,또봇 V 시즌 1.5: 갤럭시웨폰 4호의 비밀!,,14300.0,26960,summer,2019.0,"Action, Sci-Fi"
59584,Jyulagi Cops,쥬라기 캅스,,18404.0,27087,spring,2018.0,Action
59585,Jyulagi Cops: Jura King,쥬라기 캅스 쥬라킹,,18408.0,27088,summer,2019.0,Action
59589,Toy Cop,토이캅,,14361.0,27093,fall,2017.0,"Adventure, Fantasy"
59590,Toy Cop Season 2,토이캅 시즌 2,,14368.0,27097,spring,2018.0,"Adventure, Fantasy"
30455,KanColle: Itsuka Ano Umi de,艦これ いつかあの海で,6.25,8208.0,3101,fall,2022.0,"Action, Sci-Fi"
32455,Gekidol: Actidol Project,ゲキドル,5.51,11580.0,5424,winter,2021.0,"Drama, Sci-Fi"
33737,Megaton-kyuu Musashi,メガトン級ムサシ,6.27,8118.0,5423,fall,2021.0,"Action, Sci-Fi"
35335,Musashino!,むさしの！,4.66,13083.0,6432,summer,2022.0,Comedy
36458,Soukou Musume Senki,装甲娘戦機,5.78,10531.0,5432,winter,2021.0,"Action, Fantasy"
37008,Tsukipro The Animation 2,TSUKIPRO THE ANIMATION 2,6.39,7464.0,7245,summer,2021.0,
37984,"Kumo desu ga, Nani ka?",蜘蛛ですが、なにか？,7.45,2047.0,514,winter,2021.0,"Action, Adventure, Comedy, Fantasy, Mystery"
38006,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,連盟空軍航空魔法音楽隊 ルミナスウィッチーズ,6.67,5844.0,4585,summer,2022.0,Sci-Fi
38192,Sakugan,サクガン,6.51,6767.0,2096,fall,2021.0,"Action, Adventure, Sci-Fi"
38440,Shikizakura,シキザクラ,5.83,10296.0,5256,fall,2021.0,"Action, Drama, Sci-Fi"
38474,Yuru Camp△ Season 2,ゆるキャン△ SEASON2,8.51,136.0,1080,winter,2021.0,Slice of Life
38749,Blade Runner: Black Lotus,BLADE RUNNER – BLACK LOTUS,6.27,8092.0,4452,fall,2021.0,"Sci-Fi, Suspense"
38853,Ex-Arm,EX-ARMエクスアーム,2.89,13397.0,2407,winter,2021.0,"Action, Sci-Fi"
39247,Kobayashi-san Chi no Maid Dragon S,小林さんちのメイドラゴンS,8.25,318.0,396,summer,2021.0,"Fantasy, Slice of Life"
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,無職転生 ～異世界行ったら本気だす～,8.36,219.0,99,winter,2021.0,"Adventure, Drama, Fantasy, Ecchi"
39551,Tensei shitara Slime Datta Ken 2nd Season,転生したらスライムだった件,8.37,209.0,163,winter,2021.0,"Action, Adventure, Comedy, Fantasy"
39586,Hataraku Saibou!!,はたらく細胞!!,7.37,2401.0,901,winter,2021.0,Comedy
39617,Yakusoku no Neverland 2nd Season,約束のネバーランド,5.27,12243.0,184,winter,2021.0,"Fantasy, Sci-Fi, Suspense"
39725,I★Chu: Halfway Through the Idol,アイ★チュウ HALFWAY THROUGH THE IDOL,6.55,6550.0,5261,winter,2021.0,
39783,5-toubun no Hanayome ∬,五等分の花嫁∬,8.03,593.0,280,winter,2021.0,"Comedy, Romance"
39808,Non Non Biyori Nonstop,のんのんびより のんすとっぷ,8.36,220.0,1781,winter,2021.0,Slice of Life
39893,Muteking the Dancing Hero,MUTEKING THE Dancing HERO,5.83,10292.0,7676,fall,2021.0,"Action, Comedy, Sci-Fi"
39894,Hibike! Euphonium 3,響け！ユーフォニアム3,8.74,47.0,2641,spring,2024.0,Drama
39917,Sabiiro no Armor: Reimei,錆色のアーマ-黎明-,3.84,13338.0,7802,winter,2022.0,Action
40174,Zombieland Saga Revenge,ゾンビランドサガ リベンジ,8.0,634.0,1134,spring,2021.0,"Comedy, Supernatural"
40356,Tate no Yuusha no Nariagari Season 2,盾の勇者の成り上がり Season2,6.52,6704.0,256,spring,2022.0,"Action, Adventure, Drama, Fantasy"
40357,Tate no Yuusha no Nariagari Season 3,盾の勇者の成り上がり Season 3,7.11,3741.0,526,fall,2023.0,"Action, Adventure, Drama, Fantasy"
40488,Futsal Boys!!!!!,フットサルボーイズ!!!!!,5.46,11732.0,3969,winter,2022.0,Sports
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,ありふれた職業で世界最強 2nd Season,7.16,3448.0,609,winter,2022.0,"Action, Adventure, Fantasy"
40526,"Dragon, Ie wo Kau.",ドラゴン、家を買う。,6.42,7270.0,2832,spring,2021.0,"Comedy, Fantasy"
40530,Jaku-Chara Tomozaki-kun,弱キャラ友崎くん,7.12,3697.0,598,winter,2021.0,"Drama, Romance"
40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",スライム倒して300年、知らないうちにレベルMAXになってました,6.92,4555.0,607,spring,2021.0,"Comedy, Fantasy"
40590,Utawarerumono: Futari no Hakuoro,うたわれるもの 二人の白皇,7.52,1796.0,3731,summer,2022.0,"Action, Drama, Fantasy"
40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,6.33,7766.0,870,winter,2021.0,"Adventure, Fantasy"
40608,Muv-Luv Alternative,マブラヴ オルタネイティヴ,5.84,10271.0,3505,fall,2021.0,"Action, Drama, Sci-Fi"
40620,Uramichi Oniisan,うらみちお兄さん,7.7,1240.0,1034,summer,2021.0,Comedy
40679,2.43: Seiin Koukou Danshi Volley-bu,2.43 清陰高校男子バレー部,6.14,8769.0,1952,winter,2021.0,"Drama, Sports"
40685,Super Cub,スーパーカブ,7.44,2118.0,1889,spring,2021.0,Slice of Life
40729,Nomad: Megalo Box 2,NOMAD メガロボクス2,8.19,389.0,1203,spring,2021.0,"Sci-Fi, Sports"
40750,Kaifuku Jutsushi no Yarinaoshi,回復術士のやり直し,6.33,,380,winter,2021.0,"Action, Adventure, Drama, Fantasy, Erotica"
40752,Bishounen Tanteidan,美少年探偵団,7.09,3826.0,2082,spring,2021.0,Mystery
40786,Skate-Leading☆Stars,スケートリーディング☆スターズ,6.45,7118.0,3493,winter,2021.0,Sports
40834,Ousama Ranking,王様ランキング,8.51,132.0,322,fall,2021.0,"Adventure, Fantasy"
40842,Idoly Pride,IDOLY PRIDE,7.42,2206.0,2693,winter,2021.0,Drama
40852,Dr. Stone: Stone Wars,ドクターストーン STONE WARS,8.16,434.0,145,winter,2021.0,"Adventure, Comedy, Sci-Fi"
40870,SSSS.Dynazenon,SSSS.DYNAZENON,7.42,2184.0,1717,spring,2021.0,"Action, Sci-Fi"
40904,Bokutachi no Remake,ぼくたちのリメイク,7.4,2267.0,693,summer,2021.0,"Drama, Romance"
40907,World Trigger 2nd Season,ワールドトリガー,8.05,573.0,1532,winter,2021.0,"Action, Sci-Fi"
40908,Kemono Jihen,怪物事変,7.37,2405.0,628,winter,2021.0,"Action, Fantasy, Mystery"
40930,Azur Lane: Bisoku Zenshin!,アズールレーン びそくぜんしんっ!,7.01,4189.0,3125,winter,2021.0,"Comedy, Sci-Fi"
40935,Beastars 2nd Season,BEASTARS 2期,7.77,1064.0,512,winter,2021.0,"Drama, Suspense"
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,ひげを剃る。そして女子高生を拾う。,7.27,2905.0,356,spring,2021.0,"Drama, Romance"
40957,Shin Chuuka Ichiban! 2nd Season,真・中華一番!,6.66,5924.0,8134,winter,2021.0,"Comedy, Gourmet"
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,チート薬師のスローライフ～異世界に作ろうドラッグストア～,6.46,7046.0,1597,summer,2021.0,"Comedy, Fantasy"
40961,Hortensia Saga,オルタンシア・サーガ,5.84,10262.0,2670,winter,2021.0,"Action, Adventure, Fantasy"
40964,Back Arrow,バック・アロウ,6.33,7727.0,3545,winter,2021.0,"Action, Fantasy"
41025,Fumetsu no Anata e,不滅のあなたへ,8.34,235.0,197,spring,2021.0,"Adventure, Drama, Supernatural"
41084,Made in Abyss: Retsujitsu no Ougonkyou,メイドインアビス 烈日の黄金郷,8.62,87.0,501,summer,2022.0,"Adventure, Drama, Fantasy, Mystery, Sci-Fi"
41103,Koi to Yobu ni wa Kimochi Warui,恋と呼ぶには気持ち悪い,7.13,3632.0,1019,spring,2021.0,"Comedy, Romance"
41109,Log Horizon: Entaku Houkai,ログ・ホライズン 円卓崩壊,7.07,3916.0,1006,winter,2021.0,"Action, Adventure, Fantasy"
41169,Love Live! Superstar!!,ラブライブ！スーパースター!!,7.93,730.0,2648,summer,2021.0,Slice of Life
41265,Mars Red,MARS RED,6.59,6317.0,1793,spring,2021.0,"Action, Supernatural"
41392,Urasekai Picnic,裏世界ピクニック,6.64,6009.0,1830,winter,2021.0,"Adventure, Fantasy, Mystery, Suspense"
41402,Mairimashita! Iruma-kun 2nd Season,魔入りました！入間くん,8.03,602.0,751,spring,2021.0,"Comedy, Fantasy"
41456,"Sentouin, Hakenshimasu!",戦闘員、派遣します！,7.15,3506.0,632,spring,2021.0,"Action, Comedy, Fantasy, Sci-Fi"
41457,86,86―エイティシックス―,8.31,261.0,241,spring,2021.0,"Action, Drama, Sci-Fi"
41461,Date A Live IV,デート・ア・ライブⅣ,7.76,1087.0,962,spring,2022.0,"Action, Fantasy, Romance, Sci-Fi"
41467,Bleach: Sennen Kessen-hen,BLEACH 千年血戦篇,9.01,10.0,394,fall,2022.0,"Action, Adventure, Fantasy"
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,転生したらスライムだった件,8.32,253.0,250,summer,2021.0,"Action, Adventure, Comedy, Fantasy"
41488,Tensura Nikki: Tensei shitara Slime Datta Ken,転スラ日記 転生したらスライムだった件,7.59,1566.0,700,spring,2021.0,"Comedy, Fantasy"
41491,Nanatsu no Taizai: Funnu no Shinpan,七つの大罪 憤怒の審判,6.57,6410.0,534,winter,2021.0,"Action, Adventure, Fantasy"
41514,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,痛いのは嫌なので防御力に極振りしたいと思います。2,7.2,3244.0,1054,winter,2023.0,"Action, Adventure, Comedy, Fantasy"
41520,Show by Rock!! Stars!!,SHOW BY ROCK!! STARS!!,7.14,3587.0,5931,winter,2021.0,"Comedy, Fantasy"
41521,WIXOSS Diva(A)Live,WIXOSS DIVA(A)LIVE（ウィクロス ディーヴァアライブ）,5.59,11330.0,6284,winter,2021.0,
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,マギアレコード 魔法少女まどか☆マギカ外伝 2nd SEASON -覚醒前夜-,6.99,4276.0,2745,summer,2021.0,"Drama, Fantasy, Suspense"
41556,Maiko-san Chi no Makanai-san,舞妓さんちのまかないさん,7.02,4146.0,5082,winter,2021.0,"Gourmet, Slice of Life"
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,魔術士オーフェンはぐれ旅 キムラック編,6.19,8501.0,4164,winter,2021.0,"Action, Adventure, Drama, Fantasy"
41587,Boku no Hero Academia 5th Season,僕のヒーローアカデミア,7.36,2444.0,118,spring,2021.0,Action
41589,Tokyo Mew Mew New ♡,東京ミュウミュウ にゅ～♡,6.61,6196.0,3383,summer,2022.0,"Fantasy, Romance, Sci-Fi"
41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,異世界魔王と召喚少女の奴隷魔術Ω,6.7,5705.0,559,spring,2021.0,"Action, Fantasy, Ecchi"
41694,Hataraku Saibou Black,はたらく細胞BLACK,7.52,1807.0,1088,winter,2021.0,"Action, Drama"
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,現実主義勇者の王国再建記,7.25,2999.0,589,summer,2021.0,"Action, Fantasy, Romance"
41762,Tenchi Souzou Design-bu,天地創造デザイン部,7.16,3441.0,2437,winter,2021.0,"Comedy, Fantasy"
41812,Megami-ryou no Ryoubo-kun.,女神寮の寮母くん。,6.5,6812.0,1226,summer,2021.0,"Comedy, Romance, Ecchi"
41833,Kyuuketsuki Sugu Shinu,吸血鬼すぐ死ぬ,7.27,2860.0,2235,fall,2021.0,"Comedy, Supernatural"
41899,Ore dake Haireru Kakushi Dungeon,俺だけ入れる隠しダンジョン,6.29,8018.0,604,winter,2021.0,"Action, Adventure, Fantasy, Ecchi"
41946,Shuumatsu no Harem,終末のハーレム,5.92,,958,winter,2022.0,"Sci-Fi, Erotica"
42068,Utau Soccer Panda Mifanda,歌うサッカーパンダ ミファンダ,,14546.0,16579,spring,2021.0,Slice of Life
42071,Yuuki Yuuna wa Yuusha de Aru Churutto!,結城友奈は勇者である ちゅるっと！,6.01,9475.0,7434,spring,2021.0,"Comedy, Fantasy"
42072,Kenja no Deshi wo Nanoru Kenja,賢者の弟子を名乗る賢者,6.33,7749.0,1804,winter,2022.0,"Adventure, Fantasy"
42192,Edens Zero,EDENS ZERO,7.27,2899.0,960,spring,2021.0,"Action, Adventure, Fantasy, Sci-Fi"
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Re：ゼロから始める異世界生活,8.43,172.0,192,winter,2021.0,"Drama, Fantasy, Suspense"
42205,Shaman King (2021),SHAMAN KING,6.89,4739.0,938,spring,2021.0,"Action, Adventure, Supernatural"
42249,Tokyo Revengers,東京リベンジャーズ,7.9,786.0,105,spring,2021.0,"Action, Drama, Supernatural"
42250,Bungou Stray Dogs Wan!,文豪ストレイドッグス わん！,7.98,657.0,1853,winter,2021.0,"Comedy, Supernatural"
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…X,7.26,2955.0,1015,summer,2021.0,"Comedy, Fantasy, Romance"
42307,Subarashiki Kono Sekai The Animation,すばらしきこのせかい The Animation,6.14,8754.0,2599,spring,2021.0,"Action, Adventure"
42321,Battle Athletess Daiundoukai ReSTART!,バトルアスリーテス 大運動会ReSTART!,5.11,12590.0,6985,spring,2021.0,"Adventure, Comedy, Sci-Fi, Sports"
42340,Meikyuu Black Company,迷宮ブラックカンパニー,7.23,3094.0,1094,summer,2021.0,"Comedy, Fantasy"
42351,Senpai ga Uzai Kouhai no Hanashi,先輩がうざい後輩の話,7.57,1606.0,716,fall,2021.0,Comedy
42361,"Ijiranaide, Nagatoro-san",イジらないで、長瀞さん,7.24,3068.0,236,spring,2021.0,Comedy
42385,The iDOLM@STER Million Live!,THE iDOLM@STER MILLION LIVE!,6.92,4559.0,6405,fall,2023.0,
42395,Shakunetsu Kabaddi,灼熱カバディ,7.01,4218.0,2083,spring,2021.0,"Comedy, Sports"
42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,本好きの下剋上 ～司書になるためには手段を選んでいられません～ 第3期,8.07,538.0,1486,spring,2022.0,Fantasy
42506,World Witches Hasshin Shimasu!,ワールドウィッチーズ発進しますっ！,6.47,6969.0,6040,winter,2021.0,Comedy
42516,Cardfight!! Vanguard: overDress,カードファイト!! ヴァンガード overDress,5.96,9692.0,5411,spring,2021.0,Comedy
42544,Kaizoku Oujo,海賊王女,7.07,3910.0,1221,fall,2021.0,"Action, Adventure, Fantasy"
42568,Yaku nara Mug Cup mo,やくならマグカップも,6.53,6613.0,3276,spring,2021.0,Slice of Life
42587,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,結城友奈は勇者である 大満開の章,7.29,2789.0,4503,fall,2021.0,"Drama, Fantasy"
42590,Mashiro no Oto,ましろのおと,7.53,1769.0,1556,spring,2021.0,Drama
42625,Heion Sedai no Idaten-tachi,平穏世代の韋駄天達,7.62,1446.0,1267,summer,2021.0,"Action, Adventure, Fantasy"
42627,Peach Boy Riverside,ピーチボーイリバーサイド,6.24,8281.0,1328,summer,2021.0,"Action, Adventure, Fantasy"
42653,Aikatsu Planet!,アイカツプラネット！,6.53,6618.0,9292,winter,2021.0,Slice of Life
42670,Princess Connect! Re:Dive Season 2,プリンセスコネクト! Re:Dive Season 2,7.76,1102.0,1763,winter,2022.0,"Adventure, Comedy, Fantasy, Gourmet"
42745,Machikado Mazoku: 2-choume,まちカドまぞく 2丁目,7.85,895.0,2667,spring,2022.0,"Comedy, Fantasy"
42774,Sayonara Watashi no Cramer,さよなら私のクラマー,6.09,9061.0,3454,spring,2021.0,"Drama, Sports"
42808,Shenmue the Animation,シェンムー,6.66,5921.0,4738,winter,2022.0,"Action, Adventure"
42822,Kai Byoui Ramune,怪病医ラムネ,7.15,3490.0,2430,winter,2021.0,"Mystery, Supernatural"
42825,Project Scard: Praeter no Kizu,PROJECT SCARD プレイタの傷,5.91,9956.0,3863,winter,2021.0,Action
42826,Seijo no Maryoku wa Bannou desu,聖女の魔力は万能です,7.3,2714.0,1186,spring,2021.0,"Fantasy, Romance"
42870,Uchuu Nanchara Kotetsu-kun,宇宙なんちゃらこてつくん,,14479.0,14370,spring,2021.0,"Comedy, Sci-Fi"
42892,Baraou no Souretsu,薔薇王の葬列,6.37,7561.0,2889,winter,2022.0,"Action, Drama, Supernatural"
42897,Horimiya,ホリミヤ,8.2,383.0,90,winter,2021.0,Romance
42923,SK∞,SK∞ エスケーエイト,8.01,627.0,390,winter,2021.0,Sports
42938,Fruits Basket: The Final,フルーツバスケット The Final,8.97,15.0,466,spring,2021.0,"Drama, Romance, Supernatural"
42941,Uma Musume: Pretty Derby Season 2,ウマ娘 プリティーダービー Season 2,8.06,548.0,3079,winter,2021.0,Sports
42959,Yatogame-chan Kansatsu Nikki Sansatsume,八十亀ちゃんかんさつにっき 3さつめ,6.38,7480.0,5569,winter,2021.0,"Comedy, Slice of Life"
42962,Uzaki-chan wa Asobitai! Double,宇崎ちゃんは遊びたい！ω（だぶる）,7.25,2987.0,1115,fall,2022.0,Comedy
42963,"Kanojo, Okarishimasu 2nd Season",彼女、お借りします,6.8,5166.0,550,summer,2022.0,"Comedy, Romance"
42981,Idolls!,アイドールズ!,5.05,12680.0,8470,winter,2021.0,
42994,Jashin-chan Dropkick X,邪神ちゃんドロップキックX,7.41,2222.0,3571,summer,2022.0,"Comedy, Supernatural"
43007,Osananajimi ga Zettai ni Makenai Love Comedy,幼なじみが絶対に負けないラブコメ,6.07,9149.0,921,spring,2021.0,"Comedy, Romance"
43229,Godzilla: S.P,ゴジラ S.P ＜シンギュラポイント＞,6.65,5956.0,2672,spring,2021.0,"Action, Award Winning, Mystery, Sci-Fi"
43299,Wonder Egg Priority,ワンダーエッグ・プライオリティ,7.57,1614.0,261,winter,2021.0,"Drama, Fantasy, Suspense"
43325,Yuukoku no Moriarty Part 2,憂国のモリアーティ,8.28,293.0,963,spring,2021.0,"Mystery, Suspense"
43439,Shadows House,シャドーハウス,7.8,1006.0,983,spring,2021.0,"Fantasy, Mystery"
43470,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,理系が恋に落ちたので証明してみた。r=1-sinθ（ハート）,7.3,2712.0,1546,spring,2022.0,"Comedy, Romance"
43523,Tsuki ga Michibiku Isekai Douchuu,月が導く異世界道中,7.71,1234.0,496,summer,2021.0,"Action, Adventure, Comedy, Fantasy"
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,かぐや様は告らせたい-ウルトラロマンティック-,9.0,12.0,170,spring,2022.0,"Comedy, Romance"
43691,Kageki Shoujo!!,かげきしょうじょ!!,7.73,1175.0,2351,summer,2021.0,Drama
43735,Cue!,CUE!,6.78,5227.0,4430,winter,2022.0,
43741,Getter Robo Arc,ゲッターロボ アーク,6.16,8689.0,7981,summer,2021.0,"Action, Sci-Fi"
43756,Bakuten!!,バクテン!!,7.5,1860.0,2035,spring,2021.0,Sports
43760,Hikari no Ou,火狩りの王,6.33,7746.0,3358,winter,2023.0,"Adventure, Drama, Fantasy"
43763,Cestvs: The Roman Fighter,セスタス-The Roman Fighter-,5.95,9766.0,4891,spring,2021.0,"Action, Drama"
43767,Night Head 2041,NIGHT HEAD 2041,6.51,6756.0,3360,summer,2021.0,"Drama, Mystery, Sci-Fi, Supernatural"
43771,Vazzrock The Animation,VAZZROCK THE ANIMATION,5.43,11836.0,7587,fall,2022.0,
43778,Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season,もっと! まじめにふまじめ かいけつゾロリ 第2シリーズ,,17141.0,15305,spring,2021.0,"Adventure, Comedy"
43814,Deatte 5-byou de Battle,出会って5秒でバトル,6.76,5376.0,1185,summer,2021.0,"Supernatural, Suspense"
43969,Kanojo mo Kanojo,カノジョも彼女,6.53,6648.0,634,summer,2021.0,"Comedy, Romance"
44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita",真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました,6.93,4543.0,723,fall,2021.0,"Adventure, Fantasy, Romance"
44040,Abciee Shuugyou Nikki,エビシー修業日記,5.43,11811.0,10117,winter,2021.0,Comedy
44055,Sasaki to Miyano,佐々木と宮野,8.21,373.0,1213,winter,2022.0,Boys Love
44081,B-Project: Netsuretsu*Love Call,B-PROJECT ～熱烈＊ラブコール～,6.3,7920.0,8239,fall,2023.0,
44191,Tropical-Rouge! Precure,トロピカル～ジュ！プリキュア,7.38,2367.0,5795,winter,2021.0,"Action, Fantasy"
44203,Seirei Gensouki,精霊幻想記,7.06,3944.0,641,summer,2021.0,"Action, Adventure, Fantasy, Romance"
44204,Kyokou Suiri Season 2,虚構推理 Season2,7.35,2477.0,1487,winter,2023.0,"Mystery, Romance, Supernatural"
44208,Yami Shibai 8,闇芝居 8期,5.82,10377.0,5413,winter,2021.0,"Avant Garde, Horror, Supernatural"
44235,Pui Pui Molcar,PUI PUI モルカー,8.01,624.0,5252,winter,2021.0,Comedy
44273,Mewkledreamy Mix!,ミュークルドリーミー みっくす！,6.87,4818.0,10752,spring,2021.0,"Adventure, Fantasy"
44274,Puraore! Pride of Orange,プラオレ！～PRIDE OF ORANGE～,6.24,8284.0,4316,fall,2021.0,Sports
44275,Selection Project,SELECTION PROJECT,7.26,2964.0,3368,fall,2021.0,
44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,究極進化したフルダイブRPGが現実よりもクソゲーだったら,6.47,7005.0,992,spring,2021.0,"Action, Comedy, Fantasy"
44387,Sankaku Mado no Sotogawa wa Yoru,さんかく窓の外側は夜,6.75,5425.0,3239,fall,2021.0,"Boys Love, Drama, Horror, Mystery, Supernatural"
44511,Chainsaw Man,チェンソーマン,8.49,142.0,71,fall,2022.0,"Action, Fantasy"
44516,Koroshi Ai,殺し愛,6.9,4657.0,1397,winter,2022.0,"Action, Romance"
44524,Isekai Meikyuu de Harem wo,異世界迷宮でハーレムを,6.55,,945,summer,2022.0,"Action, Adventure, Fantasy, Erotica"
44583,Rail Romanesque 2,レヱル・ロマネスク2,5.64,11153.0,7637,fall,2023.0,Slice of Life
44702,Kintamani Dog,キンタマーニドッグ,,16135.0,20278,winter,2021.0,Slice of Life
44848,Iii Icecrin,iiiあいすくりん,5.91,9940.0,15991,spring,2021.0,
44881,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,100万の命の上に俺は立っている,6.8,5141.0,1445,summer,2021.0,"Action, Adventure, Drama, Fantasy"
44940,World Trigger 3rd Season,ワールドトリガー,8.25,326.0,1855,fall,2021.0,"Action, Sci-Fi"
44961,Platinum End,プラチナエンド,6.03,9385.0,610,fall,2021.0,"Drama, Supernatural, Suspense"
45055,Taishou Otome Otogibanashi,大正処女御伽話,7.79,1012.0,1563,fall,2021.0,"Comedy, Drama, Romance"
45207,Okashi na Sabaku no Suna to Manu,おかしなさばくのスナとマヌ,5.64,11145.0,12063,winter,2021.0,Comedy
45425,Slow Loop,スローループ,7.25,2981.0,2795,winter,2022.0,"Gourmet, Slice of Life"
45486,Kuma Kuma Kuma Bear Punch!,くまクマ熊ベアーぱーんち！,7.28,2839.0,2444,spring,2023.0,"Adventure, Comedy, Fantasy"
45560,Orient,オリエント,6.61,6179.0,1934,winter,2022.0,"Action, Adventure, Fantasy"
45572,Mahouka Koukou no Yuutousei,魔法科高校の優等生,6.67,5830.0,1699,summer,2021.0,"Fantasy, Sci-Fi"
45576,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,無職転生 ～異世界行ったら本気だす～ 第2クール,8.66,71.0,171,fall,2021.0,"Adventure, Drama, Fantasy, Ecchi"
45577,IDOLiSH7 Third Beat!,アイドリッシュセブン Third BEAT!,8.23,345.0,4634,summer,2021.0,Drama
45587,Itazuraguma no Gloomy,いたずらぐまのグル～ミ～,5.26,12293.0,7068,spring,2021.0,Comedy
45613,Kawaii dake ja Nai Shikimori-san,可愛いだけじゃない式守さん,6.93,4522.0,419,spring,2022.0,"Comedy, Romance"
45618,Dinosaur Biyori,ダイナ荘びより,5.95,9770.0,11357,spring,2021.0,Slice of Life
45653,Soredemo Ayumu wa Yosetekuru,それでも歩は寄せてくる,7.02,4159.0,1442,summer,2022.0,"Comedy, Romance"
45665,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,Fairy蘭丸~あなたの心お助けします~,5.89,10056.0,4491,spring,2021.0,"Action, Fantasy, Slice of Life"
45782,D4DJ Petit Mix,ぷっちみく♪,6.97,4372.0,7513,winter,2021.0,Comedy
45783,Saiyuuki Reload: Zeroin,最遊記RELOAD -ZEROIN-,6.65,5971.0,5844,winter,2022.0,"Action, Adventure, Comedy, Drama, Supernatural"
46093,Shiroi Suna no Aquatope,白い砂のアクアトープ,7.51,1836.0,1404,summer,2021.0,Drama
46095,Vivy: Fluorite Eye's Song,Vivy -Fluorite Eye's Song- (ヴィヴィ -フローライトアイズソング-),8.39,192.0,415,spring,2021.0,"Action, Sci-Fi, Suspense"
46102,Odd Taxi,オッドタクシー,8.66,72.0,517,spring,2021.0,"Award Winning, Drama, Mystery, Suspense"
46118,Wave!! Surfing Yappe!! (TV),WAVE!!〜サーフィンやっぺ!!〜,5.86,10170.0,3196,winter,2021.0,Sports
